locus_tag	ftype	length_bp	gene	EC_number	COG	product
HGLHCLKK_03024	CDS	747	cutC_2		COG3142	Copper homeostasis protein CutC
HGLHCLKK_03025	misc_RNA	308				MicL
HGLHCLKK_03026	CDS	1101	torY		COG3005	Cytochrome c-type protein TorY
HGLHCLKK_03027	CDS	2430	torZ	1.7.2.3	COG0243	Trimethylamine-N-oxide reductase 2
HGLHCLKK_03028	CDS	972	cmoB	2.5.1.-	COG0500	tRNA U34 carboxymethyltransferase
HGLHCLKK_03029	CDS	744	cmoA	2.1.3.-	COG0500	Carboxy-S-adenosyl-L-methionine synthase
HGLHCLKK_03030	CDS	396	yecN		COG3788	Inner membrane protein YecN
HGLHCLKK_03031	CDS	819				hypothetical protein
HGLHCLKK_03032	CDS	567	yecD	3.-.-.-	COG1335	Isochorismatase family protein YecD
HGLHCLKK_03033	CDS	1773	aspS	6.1.1.12	COG0173	Aspartate--tRNA ligase
HGLHCLKK_03034	CDS	510	nudB	3.6.1.67	COG0494	Dihydroneopterin triphosphate diphosphatase
HGLHCLKK_03035	CDS	741	yebC		COG0217	putative transcriptional regulatory protein YebC
HGLHCLKK_03036	CDS	522	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
HGLHCLKK_03037	CDS	603				hypothetical protein
HGLHCLKK_03038	CDS	612	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
HGLHCLKK_03039	CDS	1011	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
HGLHCLKK_03040	misc_RNA	76				naRNA4
HGLHCLKK_03041	CDS	786	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
HGLHCLKK_03042	CDS	756	znuC	7.2.2.-	COG1121	Zinc import ATP-binding protein ZnuC
HGLHCLKK_03043	CDS	987	znuA		COG4531	High-affinity zinc uptake system protein ZnuA
HGLHCLKK_03044	CDS	1323	mepM	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
HGLHCLKK_03045	CDS	972	lpxM_1	2.3.1.243	COG1560	Lipid A biosynthesis myristoyltransferase
HGLHCLKK_03046	CDS	1443	pykA	2.7.1.40	COG0469	Pyruvate kinase II
HGLHCLKK_03047	CDS	870	hexR		COG1737	HTH-type transcriptional regulator HexR
HGLHCLKK_03048	CDS	150				hypothetical protein
HGLHCLKK_03049	CDS	1476	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
HGLHCLKK_03050	CDS	1812	edd	4.2.1.12	COG0129	Phosphogluconate dehydratase
HGLHCLKK_03051	CDS	642	eda		COG0800	KHG/KDPG aldolase
HGLHCLKK_03052	CDS	1179	purT	2.1.2.-	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
HGLHCLKK_03053	CDS	291				hypothetical protein
HGLHCLKK_03054	CDS	357	yebF			Protein YebF
HGLHCLKK_03055	CDS	207				hypothetical protein
HGLHCLKK_03056	CDS	111				hypothetical protein
HGLHCLKK_03057	CDS	660	yebE		COG2979	Inner membrane protein YebE
HGLHCLKK_03058	CDS	2061	ptrB	3.4.21.83	COG1770	Protease 2
HGLHCLKK_03059	CDS	663	exoX	3.1.11.-	COG0847	Exodeoxyribonuclease 10
HGLHCLKK_03060	CDS	657				hypothetical protein
HGLHCLKK_03061	CDS	231	holE	2.7.7.7		DNA polymerase III subunit theta
HGLHCLKK_03062	CDS	375	yobA		COG2372	Protein YobA
HGLHCLKK_03063	CDS	873	yebZ		COG1276	Inner membrane protein YebZ
HGLHCLKK_03064	CDS	342				hypothetical protein
HGLHCLKK_03065	misc_RNA	145				SraC_RyeA
HGLHCLKK_03066	misc_RNA	100				SdsR_RyeB
HGLHCLKK_03067	CDS	657	pphA	3.1.3.16	COG0639	Serine/threonine-protein phosphatase 1
HGLHCLKK_03068	CDS	276				hypothetical protein
HGLHCLKK_03069	CDS	237	yebV			putative protein YebV
HGLHCLKK_03070	CDS	1521	rsmF	2.1.1.178	COG0144	Ribosomal RNA small subunit methyltransferase F
HGLHCLKK_03071	CDS	2634	yebT		COG3008	Intermembrane transport protein YebT
HGLHCLKK_03072	CDS	1284	yebS		COG2995	Intermembrane transport protein YebS
HGLHCLKK_03073	CDS	552	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
HGLHCLKK_03074	CDS	699	proQ_2		COG3109	RNA chaperone ProQ
HGLHCLKK_03075	CDS	2049	prc	3.4.21.102	COG0793	Tail-specific protease
HGLHCLKK_03076	CDS	882	htpX	3.4.24.-	COG0501	Protease HtpX
HGLHCLKK_03077	CDS	1374	ribZ			Riboflavin transporter RibZ
HGLHCLKK_03078	CDS	792	kdgR		COG1414	Transcriptional regulator KdgR
HGLHCLKK_03079	CDS	240				hypothetical protein
HGLHCLKK_03080	CDS	288				hypothetical protein
HGLHCLKK_03081	misc_RNA	461				cspA
HGLHCLKK_03082	CDS	210	cspC			Cold shock-like protein CspC
HGLHCLKK_03083	CDS	810	rlmA	2.1.1.187	COG0500	23S rRNA (guanine(745)-N(1))-methyltransferase
HGLHCLKK_03084	CDS	567	mntP		COG1971	putative manganese efflux pump MntP
HGLHCLKK_03085	CDS	459				hypothetical protein
HGLHCLKK_03086	CDS	852	manZ_3		COG3716	PTS system mannose-specific EIID component
HGLHCLKK_03087	CDS	801	manY		COG3715	PTS system mannose-specific EIIC component
HGLHCLKK_03088	CDS	972	manX_2	2.7.1.191	COG2893	PTS system mannose-specific EIIAB component
HGLHCLKK_03089	CDS	210				hypothetical protein
HGLHCLKK_03090	CDS	1557				hypothetical protein
HGLHCLKK_03091	CDS	1599	pdeD	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeD
HGLHCLKK_03092	CDS	1365	sdaA	4.3.1.17	COG1760	L-serine dehydratase 1
HGLHCLKK_03093	CDS	579	nudL	3.6.1.-		putative Nudix hydrolase NudL
HGLHCLKK_03094	CDS	1362	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
HGLHCLKK_03095	CDS	180				hypothetical protein
HGLHCLKK_03096	CDS	300				hypothetical protein
HGLHCLKK_03097	CDS	348	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
HGLHCLKK_03098	CDS	1911	yoaA	3.6.4.12	COG1199	putative ATP-dependent DNA helicase YoaA
HGLHCLKK_03099	CDS	696	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
HGLHCLKK_03100	CDS	582	slp_2		COG3065	Outer membrane protein Slp
HGLHCLKK_03101	CDS	1752	fadD	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
HGLHCLKK_03102	misc_RNA	86				sroD
HGLHCLKK_03103	CDS	1116	rnd	3.1.13.5	COG0349	Ribonuclease D
HGLHCLKK_03104	CDS	966	yeaX	1.14.13.239	COG1018	Carnitine monooxygenase reductase subunit
HGLHCLKK_03105	CDS	1125	yeaW	1.14.13.239	COG4638	Carnitine monooxygenase oxygenase subunit
HGLHCLKK_03106	CDS	1611	caiT_2		COG1292	L-carnitine/gamma-butyrobetaine antiporter
HGLHCLKK_03107	CDS	1086	dmlA	1.1.1.83	COG0473	D-malate dehydrogenase [decarboxylating]
HGLHCLKK_03108	CDS	924	dmlR_4			HTH-type transcriptional regulator DmlR
HGLHCLKK_03109	CDS	639	leuE		COG1280	Leucine efflux protein
HGLHCLKK_03110	CDS	360	yeaR		COG3615	putative protein YeaR
HGLHCLKK_03111	CDS	183	yoaG			Protein YoaG
HGLHCLKK_03112	CDS	249				hypothetical protein
HGLHCLKK_03113	CDS	1026	dgcP	2.7.7.65	COG2203	Diguanylate cyclase DgcP
HGLHCLKK_03114	CDS	255				hypothetical protein
HGLHCLKK_03115	CDS	348				hypothetical protein
HGLHCLKK_03116	CDS	1182	nimT		COG2807	2-nitroimidazole transporter
HGLHCLKK_03117	CDS	819	nimR			HTH-type transcriptional regulator NimR
HGLHCLKK_03118	CDS	447				hypothetical protein
HGLHCLKK_03119	CDS	504				hypothetical protein
HGLHCLKK_03120	CDS	1491	dgcJ	2.7.7.65	COG2199	putative diguanylate cyclase DgcJ
HGLHCLKK_03121	CDS	1344	cdgI	2.7.7.65	COG2199	putative diguanylate cyclase CdgI
HGLHCLKK_03122	CDS	1284				hypothetical protein
HGLHCLKK_03123	CDS	1935				hypothetical protein
HGLHCLKK_03124	CDS	747	mipA_2		COG3713	MltA-interacting protein
HGLHCLKK_03125	CDS	855	yvgN_2	1.1.1.-	COG0656	Glyoxal reductase
HGLHCLKK_03126	CDS	885	yeaD	5.1.3.15	COG0676	Putative glucose-6-phosphate 1-epimerase
HGLHCLKK_03127	CDS	996	gapA	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase A
HGLHCLKK_03128	CDS	414	msrB	1.8.4.12	COG0229	Peptide methionine sulfoxide reductase MsrB
HGLHCLKK_03129	CDS	273				hypothetical protein
HGLHCLKK_03130	CDS	1077		1.1.1.301		D-arabitol-phosphate dehydrogenase
HGLHCLKK_03131	CDS	1380	ydjE_2			Inner membrane metabolite transport protein YdjE
HGLHCLKK_03132	CDS	1044	ydjJ	1.-.-.-	COG1063	putative zinc-type alcohol dehydrogenase-like protein YdjJ
HGLHCLKK_03133	CDS	837	ydjI		COG0191	putative protein YdjI
HGLHCLKK_03134	CDS	933	ydjH	2.7.1.-	COG0524	putative sugar kinase YdjH
HGLHCLKK_03135	CDS	981	ydjG	1.1.1.-	COG0667	NADH-specific methylglyoxal reductase
HGLHCLKK_03136	CDS	759	ydjF_2		COG1349	putative HTH-type transcriptional regulator YdjF
HGLHCLKK_03137	CDS	171				hypothetical protein
HGLHCLKK_03138	CDS	753	rhmT_1			Inner membrane transport protein RhmT
HGLHCLKK_03139	CDS	753	rhmA	4.1.2.53	COG3836	2-keto-3-deoxy-L-rhamnonate aldolase
HGLHCLKK_03140	CDS	927				ISNCY family transposase ISRor2
HGLHCLKK_03141	CDS	1191	glpC		COG0247	Anaerobic glycerol-3-phosphate dehydrogenase subunit C
HGLHCLKK_03142	CDS	1260	glpB	1.1.5.3	COG3075	Anaerobic glycerol-3-phosphate dehydrogenase subunit B
HGLHCLKK_03143	CDS	1629	glpA	1.1.5.3	COG0578	Anaerobic glycerol-3-phosphate dehydrogenase subunit A
HGLHCLKK_03144	CDS	1359	glpT		COG2271	Glycerol-3-phosphate transporter
HGLHCLKK_03145	CDS	1077	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, periplasmic
HGLHCLKK_03146	CDS	1071				hypothetical protein
HGLHCLKK_03147	CDS	132				hypothetical protein
HGLHCLKK_03148	CDS	879	gltC_1			HTH-type transcriptional regulator GltC
HGLHCLKK_03149	CDS	1191	cntE			Staphylopine export protein
HGLHCLKK_03150	CDS	651	inaA			Protein InaA
HGLHCLKK_03151	CDS	255				hypothetical protein
HGLHCLKK_03152	CDS	1131	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 1 subunit beta
HGLHCLKK_03153	misc_RNA	64				naRNA4
HGLHCLKK_03154	CDS	2286	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
HGLHCLKK_03155	CDS	3753	yfaL		COG3468	putative autotransporter YfaL
HGLHCLKK_03156	CDS	723	ubiG	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
HGLHCLKK_03157	CDS	2628	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
HGLHCLKK_03158	CDS	1554				hypothetical protein
HGLHCLKK_03159	CDS	624				hypothetical protein
HGLHCLKK_03160	CDS	4437				hypothetical protein
HGLHCLKK_03161	CDS	795				hypothetical protein
HGLHCLKK_03162	CDS	783				hypothetical protein
HGLHCLKK_03163	CDS	777				hypothetical protein
HGLHCLKK_03164	CDS	2850	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
HGLHCLKK_03165	misc_RNA	77				naRNA4
HGLHCLKK_03166	misc_RNA	77				naRNA4
HGLHCLKK_03167	CDS	651	rcsB_2		COG2197	Transcriptional regulatory protein RcsB
HGLHCLKK_03168	CDS	2673	rcsD	2.7.2.-	COG2198	Phosphotransferase RcsD
HGLHCLKK_03169	misc_RNA	94				MicF
HGLHCLKK_03170	CDS	1104	ompC_1		COG3203	Outer membrane protein C
HGLHCLKK_03171	CDS	1056	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
HGLHCLKK_03172	CDS	1065	ada		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
HGLHCLKK_03173	CDS	651	alkB	1.14.11.33	COG3145	Alpha-ketoglutarate-dependent dioxygenase AlkB
HGLHCLKK_03174	CDS	1644	yojI		COG4615	ABC transporter ATP-binding/permease protein YojI
HGLHCLKK_03175	CDS	1647	mqo	1.1.5.4	COG0579	Malate:quinone oxidoreductase
HGLHCLKK_03176	CDS	489	eco		COG4574	Ecotin
HGLHCLKK_03177	CDS	165				hypothetical protein
HGLHCLKK_03178	CDS	495	napF		COG1145	Ferredoxin-type protein NapF
HGLHCLKK_03179	CDS	264	napD		COG3062	Chaperone NapD
HGLHCLKK_03180	CDS	2487	napA	1.9.6.1	COG0243	Periplasmic nitrate reductase
HGLHCLKK_03181	CDS	696	napG		COG1145	Ferredoxin-type protein NapG
HGLHCLKK_03182	CDS	864	napH		COG0348	Ferredoxin-type protein NapH
HGLHCLKK_03183	CDS	450	napB		COG3043	Periplasmic nitrate reductase, electron transfer subunit
HGLHCLKK_03184	CDS	603	napC		COG3005	Cytochrome c-type protein NapC
HGLHCLKK_03185	CDS	618	ccmA	7.6.2.5	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
HGLHCLKK_03186	CDS	663	ccmB		COG2386	Heme exporter protein B
HGLHCLKK_03187	CDS	738	ccmC		COG0755	Heme exporter protein C
HGLHCLKK_03188	CDS	210	ccmD		COG3114	Heme exporter protein D
HGLHCLKK_03189	CDS	480	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
HGLHCLKK_03190	CDS	1944	ccmF_2		COG1138	Cytochrome c-type biogenesis protein CcmF
HGLHCLKK_03191	CDS	558	dsbE		COG0526	Thiol:disulfide interchange protein DsbE
HGLHCLKK_03192	CDS	1053	ccmH_2		COG3088	Cytochrome c-type biogenesis protein CcmH
HGLHCLKK_03193	CDS	648	narL_1		COG2197	Nitrate/nitrite response regulator protein NarL
HGLHCLKK_03194	CDS	2592				putative autotransporter
HGLHCLKK_03195	tRNA	77				tRNA-Pro(ggg)
HGLHCLKK_03196	CDS	1761	yejM		COG3083	Inner membrane protein YejM
HGLHCLKK_03197	CDS	228				hypothetical protein
HGLHCLKK_03198	CDS	1008	yejK		COG3081	Nucleoid-associated protein YejK
HGLHCLKK_03199	CDS	285	rplY		COG1825	50S ribosomal protein L25
HGLHCLKK_03200	CDS	1761	radD	3.6.4.12	COG1061	Putative DNA repair helicase RadD
HGLHCLKK_03201	CDS	696	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
HGLHCLKK_03202	CDS	1191	bcr_3			Bicyclomycin resistance protein
HGLHCLKK_03203	CDS	345	yejG			putative protein YejG
HGLHCLKK_03204	CDS	1590	yejF		COG4172	putative ABC transporter ATP-binding protein YejF
HGLHCLKK_03205	CDS	1026	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
HGLHCLKK_03206	CDS	1095	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
HGLHCLKK_03207	CDS	1815				hypothetical protein
HGLHCLKK_03208	CDS	1557	pdeN_1	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeN
HGLHCLKK_03209	CDS	567	mepS_2	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
HGLHCLKK_03210	CDS	714	lpxT	2.7.4.29	COG0671	Lipid A 1-diphosphate synthase
HGLHCLKK_03211	CDS	987	yeiR	3.6.-.-	COG0523	Zinc-binding GTPase YeiR
HGLHCLKK_03212	CDS	1476	mtlK	1.1.1.67	COG0246	Mannitol 2-dehydrogenase
HGLHCLKK_03213	CDS	573	yeiP		COG0231	Elongation factor P-like protein
HGLHCLKK_03214	CDS	255				hypothetical protein
HGLHCLKK_03215	CDS	1182	setB			Sugar efflux transporter B
HGLHCLKK_03216	CDS	1131	fruB		COG1925	Multiphosphoryl transfer protein
HGLHCLKK_03217	CDS	939	lacC	2.7.1.144		Tagatose-6-phosphate kinase
HGLHCLKK_03218	CDS	1692	fruA_1		COG1299	PTS system fructose-specific EIIB'BC component
HGLHCLKK_03219	CDS	942	psuK_1	2.7.1.83	COG0524	Pseudouridine kinase
HGLHCLKK_03220	CDS	939	psuG	4.2.1.70	COG2313	Pseudouridine-5'-phosphate glycosidase
HGLHCLKK_03221	CDS	1251	psuT		COG1972	Putative pseudouridine transporter
HGLHCLKK_03222	CDS	699	yeiL		COG0664	Regulatory protein YeiL
HGLHCLKK_03223	CDS	942	rihB	3.2.2.8	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihB
HGLHCLKK_03224	CDS	1251	nupX		COG1972	Putative nucleoside permease NupX
HGLHCLKK_03225	CDS	1089	psuK_2	2.7.1.83	COG0524	Pseudouridine kinase
HGLHCLKK_03226	CDS	858	nfo	3.1.21.2	COG0648	Endonuclease 4
HGLHCLKK_03227	CDS	1050				hypothetical protein
HGLHCLKK_03228	CDS	882	cysL		COG0583	HTH-type transcriptional regulator CysL
HGLHCLKK_03229	CDS	1470	lysP		COG0833	Lysine-specific permease
HGLHCLKK_03230	CDS	1980	cirA_1		COG4771	Colicin I receptor
HGLHCLKK_03231	CDS	837	yeiG	3.1.2.12	COG0627	S-formylglutathione hydrolase YeiG
HGLHCLKK_03232	CDS	669	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
HGLHCLKK_03233	CDS	1158				hypothetical protein
HGLHCLKK_03234	CDS	1041	galS		COG1609	HTH-type transcriptional regulator GalS
HGLHCLKK_03235	CDS	999	mglB		COG1879	D-galactose-binding periplasmic protein
HGLHCLKK_03236	CDS	1476	mglA_2	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
HGLHCLKK_03237	CDS	1011	mglC		COG4211	Galactoside transport system permease protein MglC
HGLHCLKK_03238	misc_RNA	78				naRNA4
HGLHCLKK_03239	CDS	1236	preA	1.3.1.1	COG0167	NAD-dependent dihydropyrimidine dehydrogenase subunit PreA
HGLHCLKK_03240	CDS	1239	preT	1.3.1.1	COG0493	NAD-dependent dihydropyrimidine dehydrogenase subunit PreT
HGLHCLKK_03241	CDS	240				hypothetical protein
HGLHCLKK_03242	CDS	720				hypothetical protein
HGLHCLKK_03243	CDS	885	cdd	3.5.4.5	COG0295	Cytidine deaminase
HGLHCLKK_03244	CDS	696	yohK		COG1346	Inner membrane protein YohK
HGLHCLKK_03245	CDS	399				hypothetical protein
HGLHCLKK_03246	CDS	909	gbpR			HTH-type transcriptional regulator GbpR
HGLHCLKK_03247	CDS	1359	mhbT			3-hydroxybenzoate transporter MhbT
HGLHCLKK_03248	CDS	1029	nagI	1.13.11.4		Gentisate 1,2-dioxygenase
HGLHCLKK_03249	CDS	702	nagK_1	3.7.1.20		Fumarylpyruvate hydrolase
HGLHCLKK_03250	CDS	645	nagL	5.2.1.4		Maleylpyruvate isomerase
HGLHCLKK_03251	CDS	1194	mhbM	1.14.13.24	COG0654	3-hydroxybenzoate 6-hydroxylase
HGLHCLKK_03252	CDS	951	dusC	1.3.1.-	COG0042	tRNA-dihydrouridine(16) synthase
HGLHCLKK_03253	CDS	1527	ttgI			Toluene efflux pump outer membrane protein TtgI
HGLHCLKK_03254	CDS	762	yohF	1.-.-.-	COG1028	putative oxidoreductase YohF
HGLHCLKK_03255	CDS	579	yohD		COG0586	Inner membrane protein YohD
HGLHCLKK_03256	CDS	588	yohC			Inner membrane protein YohC
HGLHCLKK_03257	misc_RNA	81				Peptidase-S11
HGLHCLKK_03258	CDS	933	pbpG	3.4.21.-	COG1686	D-alanyl-D-alanine endopeptidase
HGLHCLKK_03259	CDS	1716	dld	1.1.5.12	COG0277	Quinone-dependent D-lactate dehydrogenase
HGLHCLKK_03260	CDS	2268		3.2.1.-		Beta-xylosidase
HGLHCLKK_03261	CDS	918	yehZ		COG1732	Glycine betaine-binding protein YehZ
HGLHCLKK_03262	CDS	1158	yehY		COG1174	Glycine betaine uptake system permease protein YehY
HGLHCLKK_03263	CDS	927	yehX	3.6.3.-	COG1125	Glycine betaine uptake system ATP-binding protein YehX
HGLHCLKK_03264	CDS	732	yehW		COG1174	Glycine betaine uptake system permease protein YehW
HGLHCLKK_03265	CDS	108				hypothetical protein
HGLHCLKK_03266	CDS	648	mlrA		COG0789	HTH-type transcriptional regulator MlrA
HGLHCLKK_03267	CDS	1287	intQ_1		COG0582	Putative defective protein IntQ
HGLHCLKK_03268	CDS	255				hypothetical protein
HGLHCLKK_03269	CDS	135				hypothetical protein
HGLHCLKK_03270	CDS	243				hypothetical protein
HGLHCLKK_03271	CDS	249				hypothetical protein
HGLHCLKK_03272	CDS	693	nanR_2			HTH-type transcriptional repressor NanR
HGLHCLKK_03273	CDS	1428	hsrA			putative transport protein HsrA
HGLHCLKK_03274	CDS	1011	rbsR		COG1609	Ribose operon repressor
HGLHCLKK_03275	CDS	930	rbsK	2.7.1.15	COG0524	Ribokinase
HGLHCLKK_03276	CDS	891	rbsB_2		COG1879	Ribose import binding protein RbsB
HGLHCLKK_03277	CDS	966	rbsC_4		COG1172	Ribose import permease protein RbsC
HGLHCLKK_03278	CDS	1506	rbsA_2	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
HGLHCLKK_03279	CDS	420	rbsD	5.4.99.62	COG1869	D-ribose pyranase
HGLHCLKK_03280	CDS	1920	kup			Low affinity potassium transport system protein kup
HGLHCLKK_03281	CDS	1497	ravA	3.6.3.-	COG0714	ATPase RavA
HGLHCLKK_03282	CDS	1452	viaA		COG2425	Protein ViaA
HGLHCLKK_03283	CDS	993	asnA	6.3.1.1	COG2502	Aspartate--ammonia ligase
HGLHCLKK_03284	CDS	459	asnC		COG1522	Regulatory protein AsnC
HGLHCLKK_03285	CDS	444	mioC		COG0716	Protein MioC
HGLHCLKK_03286	CDS	1890	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
HGLHCLKK_03287	CDS	624	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
HGLHCLKK_03288	CDS	381	atpI		COG3312	ATP synthase protein I
HGLHCLKK_03289	CDS	816	atpB		COG0356	ATP synthase subunit a
HGLHCLKK_03290	CDS	240	atpE		COG0636	ATP synthase subunit c
HGLHCLKK_03291	CDS	471	atpF		COG0711	ATP synthase subunit b
HGLHCLKK_03292	CDS	534	atpH		COG0712	ATP synthase subunit delta
HGLHCLKK_03293	CDS	1542	atpA	7.1.2.2		ATP synthase subunit alpha
HGLHCLKK_03294	CDS	864	atpG		COG0224	ATP synthase gamma chain
HGLHCLKK_03295	CDS	1383	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
HGLHCLKK_03296	CDS	420	atpC		COG0355	ATP synthase epsilon chain
HGLHCLKK_03297	misc_RNA	158				STnc410
HGLHCLKK_03298	CDS	1371	glmU		COG1207	Bifunctional protein GlmU
HGLHCLKK_03299	CDS	1830	glmS_1	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
HGLHCLKK_03300	CDS	603	lpfA_3			putative major fimbrial subunit LpfA
HGLHCLKK_03301	CDS	384	yraI_2			putative fimbrial chaperone YraI
HGLHCLKK_03302	CDS	2535	elfC_3		COG3188	putative outer membrane usher protein ElfC
HGLHCLKK_03303	CDS	1071	elfG_2		COG3539	putative fimbrial-like protein ElfG
HGLHCLKK_03304	CDS	1083	elfG_3		COG3539	putative fimbrial-like protein ElfG
HGLHCLKK_03305	CDS	1041	pstS		COG0226	Phosphate-binding protein PstS
HGLHCLKK_03306	CDS	960	pstC		COG0573	Phosphate transport system permease protein PstC
HGLHCLKK_03307	CDS	891	pstA		COG0581	Phosphate transport system permease protein PstA
HGLHCLKK_03308	CDS	774	pstB	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB
HGLHCLKK_03309	CDS	726	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU
HGLHCLKK_03310	CDS	135				hypothetical protein
HGLHCLKK_03311	CDS	2262				hypothetical protein
HGLHCLKK_03312	CDS	426				hypothetical protein
HGLHCLKK_03313	CDS	672				hypothetical protein
HGLHCLKK_03314	CDS	2409				hypothetical protein
HGLHCLKK_03315	CDS	666	yieH	3.1.3.-	COG0637	6-phosphogluconate phosphatase
HGLHCLKK_03316	CDS	1338	adeP		COG2252	Adenine permease AdeP
HGLHCLKK_03317	CDS	567	chrR	1.6.5.2	COG0431	Quinone reductase
HGLHCLKK_03318	CDS	750				hypothetical protein
HGLHCLKK_03319	CDS	960	yidZ			HTH-type transcriptional regulator YidZ
HGLHCLKK_03320	CDS	1176	mdtL			Multidrug resistance protein MdtL
HGLHCLKK_03321	CDS	1248	tnaB		COG0814	Low affinity tryptophan permease
HGLHCLKK_03322	CDS	1416	tnaA	4.1.99.1	COG3033	Tryptophanase
HGLHCLKK_03323	CDS	1989				hypothetical protein
HGLHCLKK_03324	CDS	231				hypothetical protein
HGLHCLKK_03325	CDS	1365	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
HGLHCLKK_03326	CDS	1647	yidC			Membrane protein insertase YidC
HGLHCLKK_03327	CDS	327	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
HGLHCLKK_03328	CDS	141	rpmH		COG0230	50S ribosomal protein L34
HGLHCLKK_03329	CDS	1404	dnaA		COG0593	Chromosomal replication initiator protein DnaA
HGLHCLKK_03330	misc_RNA	81				AsdA
HGLHCLKK_03331	CDS	1101	dnaN		COG0592	Beta sliding clamp
HGLHCLKK_03332	CDS	1074	recF		COG1195	DNA replication and repair protein RecF
HGLHCLKK_03333	CDS	2415	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
HGLHCLKK_03334	misc_RNA	43				ES036
HGLHCLKK_03335	CDS	399				hypothetical protein
HGLHCLKK_03336	CDS	813	yidA	3.1.3.23	COG0561	Sugar phosphatase YidA
HGLHCLKK_03337	CDS	657				hypothetical protein
HGLHCLKK_03338	CDS	1065	cbrA		COG0644	Protein CbrA
HGLHCLKK_03339	CDS	1215				hypothetical protein
HGLHCLKK_03340	CDS	261				hypothetical protein
HGLHCLKK_03341	misc_RNA	73				ROSE_2
HGLHCLKK_03342	CDS	414	ibpA		COG0071	Small heat shock protein IbpA
HGLHCLKK_03343	CDS	429	ibpB		COG0071	Small heat shock protein IbpB
HGLHCLKK_03344	CDS	1662	aspT_2			Aspartate/alanine antiporter
HGLHCLKK_03345	CDS	717	mngR_2		COG2188	Mannosyl-D-glycerate transport/metabolism system repressor MngR
HGLHCLKK_03346	CDS	1617				hypothetical protein
HGLHCLKK_03347	CDS	1323	aglB	3.2.1.122	COG1486	6-phospho-alpha-glucosidase
HGLHCLKK_03348	CDS	894	rhaR_4			HTH-type transcriptional activator RhaR
HGLHCLKK_03349	CDS	1716	yidK		COG4146	putative symporter YidK
HGLHCLKK_03350	CDS	1494		3.1.6.-		Ulvan-active sulfatase
HGLHCLKK_03351	CDS	450	yidI			Inner membrane protein YidI
HGLHCLKK_03352	CDS	348	yidH		COG2149	Inner membrane protein YidH
HGLHCLKK_03353	CDS	363	yidG			Inner membrane protein YidG
HGLHCLKK_03354	CDS	498				hypothetical protein
HGLHCLKK_03355	CDS	1185	emrD			Multidrug resistance protein D
HGLHCLKK_03356	CDS	90	tisB			Small toxic protein TisB
HGLHCLKK_03357	misc_RNA	130				istR
HGLHCLKK_03358	CDS	99				hypothetical protein
