locus_tag	ftype	length_bp	gene	EC_number	COG	product
ILNFNBCO_03128	CDS	684	cusR		COG0745	Transcriptional regulatory protein CusR
ILNFNBCO_03129	CDS	1383	cusC_2		COG1538	Cation efflux system protein CusC
ILNFNBCO_03130	CDS	333	cusF		COG5569	Cation efflux system protein CusF
ILNFNBCO_03131	CDS	1224	cusB			Cation efflux system protein CusB
ILNFNBCO_03132	CDS	3138	cusA		COG3696	Cation efflux system protein CusA
ILNFNBCO_03133	CDS	1377	pheP		COG1113	Phenylalanine-specific permease
ILNFNBCO_03134	CDS	1248	ybdG		COG0668	Miniconductance mechanosensitive channel YbdG
ILNFNBCO_03135	CDS	654	nfsB	1.-.-.-	COG0778	Oxygen-insensitive NAD(P)H nitroreductase
ILNFNBCO_03136	CDS	369				hypothetical protein
ILNFNBCO_03137	CDS	249				hypothetical protein
ILNFNBCO_03138	CDS	1119	ybdK	6.3.2.2	COG2170	Putative glutamate--cysteine ligase 2
ILNFNBCO_03139	misc_RNA	149				sok
ILNFNBCO_03140	CDS	153	hokE_2			Toxic protein HokE
ILNFNBCO_03141	misc_RNA	150				sok
ILNFNBCO_03142	CDS	153	hokE_3			Toxic protein HokE
ILNFNBCO_03143	CDS	744	entD	2.7.8.-	COG2977	Enterobactin synthase component D
ILNFNBCO_03144	CDS	2241	fepA		COG4771	Ferrienterobactin receptor
ILNFNBCO_03145	CDS	1203	fes		COG2382	Enterochelin esterase
ILNFNBCO_03146	CDS	219	ybdZ		COG3251	Enterobactin biosynthesis protein YbdZ
ILNFNBCO_03147	CDS	3882	entF	2.7.7.-	COG1020	Enterobactin synthase component F
ILNFNBCO_03148	CDS	1134	fepE		COG3765	Ferric enterobactin transport protein FepE
ILNFNBCO_03149	CDS	816	fepC		COG1120	Ferric enterobactin transport ATP-binding protein FepC
ILNFNBCO_03150	CDS	993	fepG		COG4779	Ferric enterobactin transport system permease protein FepG
ILNFNBCO_03151	CDS	1005	fepD		COG0609	Ferric enterobactin transport system permease protein FepD
ILNFNBCO_03152	CDS	1251	entS		COG0477	Enterobactin exporter EntS
ILNFNBCO_03153	CDS	957	fepB		COG4592	Ferrienterobactin-binding periplasmic protein
ILNFNBCO_03154	CDS	1176	entC	5.4.4.2	COG1169	Isochorismate synthase EntC
ILNFNBCO_03155	CDS	1611	entE	6.3.2.14	COG1021	Enterobactin synthase component E
ILNFNBCO_03156	CDS	858	entB	6.3.2.14	COG1535	Enterobactin synthase component B
ILNFNBCO_03157	CDS	747	entA	1.3.1.28	COG1028	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase
ILNFNBCO_03158	CDS	414	entH	3.1.2.-	COG2050	Proofreading thioesterase EntH
ILNFNBCO_03159	CDS	2106	cstA		COG1966	Peptide transporter CstA
ILNFNBCO_03160	CDS	198				hypothetical protein
ILNFNBCO_03161	CDS	1089	hcxA	1.1.1.-	COG0371	Hydroxycarboxylate dehydrogenase A
ILNFNBCO_03162	CDS	1161	ybdL	2.6.1.88	COG0436	Methionine aminotransferase
ILNFNBCO_03163	CDS	630	ybdM_1		COG1475	putative protein YbdM
ILNFNBCO_03164	CDS	1221				hypothetical protein
ILNFNBCO_03165	CDS	903	ybdO_1			putative HTH-type transcriptional regulator YbdO
ILNFNBCO_03166	CDS	747	dsbG		COG1651	Thiol:disulfide interchange protein DsbG
ILNFNBCO_03167	CDS	564	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
ILNFNBCO_03168	CDS	1596	ahpF	1.8.1.-	COG3634	Alkyl hydroperoxide reductase subunit F
ILNFNBCO_03169	CDS	429	uspG		COG0589	Universal stress protein UP12
ILNFNBCO_03170	CDS	1239		1.1.1.1	COG1063	putative zinc-binding alcohol dehydrogenase
ILNFNBCO_03171	CDS	90	yldA			Protein YldA
ILNFNBCO_03172	CDS	411	rnk		COG0782	Regulator of nucleoside diphosphate kinase
ILNFNBCO_03173	misc_RNA	109				rnk_leader
ILNFNBCO_03174	CDS	807	rna	4.6.1.21	COG3719	Ribonuclease I
ILNFNBCO_03175	CDS	1464	ttdT_2		COG0471	L-tartrate/succinate antiporter
ILNFNBCO_03176	CDS	879	citG	2.4.2.52	COG1767	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
ILNFNBCO_03177	CDS	552	citX	2.7.7.61	COG3697	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
ILNFNBCO_03178	CDS	1533	citF	4.1.3.6	COG3051	Citrate lyase alpha chain
ILNFNBCO_03179	CDS	909	citE	4.1.3.6	COG2301	Citrate lyase subunit beta
ILNFNBCO_03180	CDS	297	citD		COG3052	Citrate lyase acyl carrier protein
ILNFNBCO_03181	CDS	1059	citC	6.2.1.22	COG3053	[Citrate [pro-3S]-lyase] ligase
ILNFNBCO_03182	CDS	1659	dpiB	2.7.13.3	COG3290	Sensor histidine kinase DpiB
ILNFNBCO_03183	CDS	681	dpiA		COG4565	Transcriptional regulatory protein DpiA
ILNFNBCO_03184	CDS	1386	dcuD_2		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
ILNFNBCO_03185	CDS	561	pagP	2.3.1.251		Lipid A palmitoyltransferase PagP
ILNFNBCO_03186	misc_RNA	359				cspA
ILNFNBCO_03187	CDS	210	cspE			Cold shock-like protein CspE
ILNFNBCO_03188	CDS	384	crcB		COG0239	Putative fluoride ion transporter CrcB
ILNFNBCO_03189	CDS	789	ybeM	3.5.1.128		Deaminated glutathione amidase
ILNFNBCO_03190	CDS	204	tatE		COG1826	Sec-independent protein translocase protein TatE
ILNFNBCO_03191	CDS	966	lipA	2.8.1.8	COG0320	Lipoyl synthase
ILNFNBCO_03192	CDS	954	ybdO_2			putative HTH-type transcriptional regulator YbdO
ILNFNBCO_03193	CDS	123	lipB_1	2.3.1.181	COG0321	Octanoyltransferase
ILNFNBCO_03194	CDS	513	lipB_2	2.3.1.181	COG0321	Octanoyltransferase
ILNFNBCO_03195	CDS	264				hypothetical protein
ILNFNBCO_03196	CDS	1212	dacA	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacA
ILNFNBCO_03197	CDS	1089	rlpA	4.2.2.-	COG0797	Endolytic peptidoglycan transglycosylase RlpA
ILNFNBCO_03198	CDS	1113	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
ILNFNBCO_03199	CDS	1902	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
ILNFNBCO_03200	CDS	468	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
ILNFNBCO_03201	CDS	318	rsfS		COG0799	Ribosomal silencing factor RsfS
ILNFNBCO_03202	CDS	612	cobC	3.1.3.73	COG0406	Adenosylcobalamin/alpha-ribazole phosphatase
ILNFNBCO_03203	CDS	642	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
ILNFNBCO_03204	CDS	1032	holA	2.7.7.7	COG1466	DNA polymerase III subunit delta
ILNFNBCO_03205	CDS	582	lptE		COG2980	LPS-assembly lipoprotein LptE
ILNFNBCO_03206	CDS	2583	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
ILNFNBCO_03207	CDS	483				hypothetical protein
ILNFNBCO_03208	CDS	588	esiB			Secretory immunoglobulin A-binding protein EsiB
ILNFNBCO_03209	CDS	156				hypothetical protein
ILNFNBCO_03210	CDS	708				hypothetical protein
ILNFNBCO_03211	CDS	1428				hypothetical protein
ILNFNBCO_03212	CDS	555	ybeT		COG0790	Sel1-repeat-containing protein YbeT
ILNFNBCO_03213	CDS	708				hypothetical protein
ILNFNBCO_03214	CDS	453				hypothetical protein
ILNFNBCO_03215	CDS	837				hypothetical protein
ILNFNBCO_03216	CDS	747	hscC_1		COG0443	Chaperone protein HscC
ILNFNBCO_03217	CDS	921	hscC_2		COG0443	Chaperone protein HscC
ILNFNBCO_03218	CDS	936	rihA	3.2.-.-	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihA
ILNFNBCO_03219	CDS	726	glnQ_2			Glutamine transport ATP-binding protein GlnQ
ILNFNBCO_03220	CDS	675	gltK		COG0765	Glutamate/aspartate import permease protein GltK
ILNFNBCO_03221	CDS	741	gltJ		COG0765	Glutamate/aspartate import permease protein GltJ
ILNFNBCO_03222	misc_RNA	163				sroC
ILNFNBCO_03223	CDS	909	gltI		COG0834	Glutamate/aspartate import solute-binding protein
ILNFNBCO_03224	CDS	1539	lnt	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
ILNFNBCO_03225	CDS	879	corC		COG4535	Magnesium and cobalt efflux protein CorC
ILNFNBCO_03226	CDS	468	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
ILNFNBCO_03227	CDS	1080	ybeZ		COG1702	PhoH-like protein
ILNFNBCO_03228	CDS	1425	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
ILNFNBCO_03229	CDS	1176	ubiF	1.14.99.60	COG0654	3-demethoxyubiquinol 3-hydroxylase
ILNFNBCO_03230	tRNA	75				tRNA-Gln(ctg)
ILNFNBCO_03231	tRNA	75				tRNA-Gln(ctg)
ILNFNBCO_03232	tRNA	77				tRNA-Met(cat)
ILNFNBCO_03233	tRNA	75				tRNA-Gln(ttg)
ILNFNBCO_03234	tRNA	75				tRNA-Gln(ttg)
ILNFNBCO_03235	tRNA	85				tRNA-Leu(tag)
ILNFNBCO_03236	tRNA	77				tRNA-Met(cat)
ILNFNBCO_03237	CDS	1665	asnB	6.3.5.4	COG0367	Asparagine synthetase B [glutamine-hydrolyzing]
ILNFNBCO_03238	CDS	753	nagD	3.1.3.5	COG0647	Ribonucleotide monophosphatase NagD
ILNFNBCO_03239	CDS	1221	nagC		COG1940	N-acetylglucosamine repressor
ILNFNBCO_03240	CDS	1149	nagA	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
ILNFNBCO_03241	CDS	801	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
ILNFNBCO_03242	CDS	1947	nagE		COG1263	PTS system N-acetylglucosamine-specific EIICBA component
ILNFNBCO_03243	CDS	1665	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
ILNFNBCO_03244	CDS	480	chiP_1			Chitoporin
ILNFNBCO_03245	CDS	909	chiP_2			Chitoporin
ILNFNBCO_03246	CDS	327	chiQ			putative lipoprotein ChiQ
ILNFNBCO_03247	CDS	447	fur		COG0735	Ferric uptake regulation protein
ILNFNBCO_03248	CDS	531	fldA		COG0716	Flavodoxin 1
ILNFNBCO_03249	CDS	363	ybfE			putative protein YbfE
ILNFNBCO_03250	CDS	765	ybfF	3.1.-.-	COG0596	Esterase YbfF
ILNFNBCO_03251	CDS	546	seqA		COG3057	Negative modulator of initiation of replication
ILNFNBCO_03252	CDS	1641	pgm	5.4.2.2	COG0033	Phosphoglucomutase
ILNFNBCO_03253	CDS	1320	potE		COG0531	Putrescine transporter PotE
ILNFNBCO_03254	CDS	2199	speF	4.1.1.17	COG1982	Inducible ornithine decarboxylase
ILNFNBCO_03255	CDS	105				hypothetical protein
ILNFNBCO_03256	CDS	678	kdpE		COG0745	KDP operon transcriptional regulatory protein KdpE
ILNFNBCO_03257	CDS	2685	kdpD	2.7.13.3	COG2205	Sensor protein KdpD
ILNFNBCO_03258	CDS	573	kdpC		COG2156	Potassium-transporting ATPase KdpC subunit
ILNFNBCO_03259	CDS	2049	kdpB	7.2.2.6	COG2216	Potassium-transporting ATPase ATP-binding subunit
ILNFNBCO_03260	CDS	1674	kdpA		COG2060	Potassium-transporting ATPase potassium-binding subunit
ILNFNBCO_03261	CDS	207				hypothetical protein
ILNFNBCO_03262	rRNA	91				5S ribosomal RNA (partial)
ILNFNBCO_03263	tRNA	77				tRNA-Asp(gtc)
ILNFNBCO_03264	CDS	804	dkgB	1.1.1.346	COG0656	2,5-diketo-D-gluconic acid reductase B
ILNFNBCO_03265	CDS	915	dmlR_5			HTH-type transcriptional regulator DmlR
ILNFNBCO_03266	CDS	780				hypothetical protein
ILNFNBCO_03267	CDS	771	ycgJ	2.1.1.-		putative methyltransferase YcgJ
ILNFNBCO_03268	CDS	1221	mltD	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase D
ILNFNBCO_03269	CDS	756	gloB	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
ILNFNBCO_03270	CDS	723				hypothetical protein
ILNFNBCO_03271	CDS	468	rnhA	3.1.26.4	COG0328	Ribonuclease HI
ILNFNBCO_03272	CDS	741	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
ILNFNBCO_03273	tRNA	77				tRNA-Asp(gtc)
ILNFNBCO_03274	CDS	801				hypothetical protein
ILNFNBCO_03275	CDS	297				hypothetical protein
ILNFNBCO_03276	CDS	450				hypothetical protein
ILNFNBCO_03277	CDS	597				hypothetical protein
ILNFNBCO_03278	CDS	192				hypothetical protein
ILNFNBCO_03279	CDS	480	hcpA_1		COG3157	Major exported protein
ILNFNBCO_03280	CDS	1410				hypothetical protein
ILNFNBCO_03281	CDS	3435				hypothetical protein
ILNFNBCO_03282	CDS	1413				hypothetical protein
ILNFNBCO_03283	CDS	744				hypothetical protein
ILNFNBCO_03284	CDS	2778	clpV1		COG0542	Protein ClpV1
ILNFNBCO_03285	CDS	762				hypothetical protein
ILNFNBCO_03286	CDS	1332				hypothetical protein
ILNFNBCO_03287	CDS	525				hypothetical protein
ILNFNBCO_03288	CDS	1281				hypothetical protein
ILNFNBCO_03289	CDS	1083				hypothetical protein
ILNFNBCO_03290	CDS	1851				hypothetical protein
ILNFNBCO_03291	CDS	414				hypothetical protein
ILNFNBCO_03292	CDS	1392				hypothetical protein
ILNFNBCO_03293	CDS	225				hypothetical protein
ILNFNBCO_03294	CDS	501				hypothetical protein
ILNFNBCO_03295	CDS	519	hcpA_2		COG3157	Major exported protein
ILNFNBCO_03296	CDS	2142				hypothetical protein
ILNFNBCO_03297	CDS	4233	rhsD_1		COG3209	Protein RhsD
ILNFNBCO_03298	CDS	762				hypothetical protein
ILNFNBCO_03299	CDS	1533				hypothetical protein
ILNFNBCO_03300	CDS	540				hypothetical protein
ILNFNBCO_03301	CDS	1137				ISAs1 family transposase ISEc1
ILNFNBCO_03302	CDS	510				hypothetical protein
ILNFNBCO_03303	CDS	1419	phrB	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
ILNFNBCO_03304	misc_RNA	43				ES036
ILNFNBCO_03305	CDS	1482	dtpD		COG3104	Dipeptide permease D
ILNFNBCO_03306	CDS	744	ybgI		COG0327	GTP cyclohydrolase 1 type 2 
ILNFNBCO_03307	CDS	657	pxpB	3.5.2.9	COG2049	5-oxoprolinase subunit B
ILNFNBCO_03308	CDS	933	pxpC	3.5.2.9	COG1984	5-oxoprolinase subunit C
ILNFNBCO_03309	CDS	735	pxpA	3.5.2.9	COG1540	5-oxoprolinase subunit A
ILNFNBCO_03310	CDS	822	nei	4.2.99.18		Endonuclease 8
ILNFNBCO_03311	CDS	1047				hypothetical protein
ILNFNBCO_03312	CDS	1062				hypothetical protein
ILNFNBCO_03313	CDS	732	papD		COG3121	Chaperone protein PapD
ILNFNBCO_03314	CDS	2451	papC_1		COG3188	Outer membrane usher protein PapC
ILNFNBCO_03315	CDS	567	ybgD			putative fimbrial-like protein YbgD
ILNFNBCO_03316	CDS	1284	gltA	2.3.3.16	COG0372	Citrate synthase
ILNFNBCO_03317	CDS	108	ybgU			Protein YbgU
ILNFNBCO_03318	CDS	405	sdhC		COG2009	Succinate dehydrogenase cytochrome b556 subunit
ILNFNBCO_03319	CDS	348	sdhD		COG2142	Succinate dehydrogenase hydrophobic membrane anchor subunit
ILNFNBCO_03320	CDS	1767	sdhA	1.3.5.1	COG1053	Succinate dehydrogenase flavoprotein subunit
ILNFNBCO_03321	CDS	717	sdhB	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
ILNFNBCO_03322	misc_RNA	71				naRNA4
ILNFNBCO_03323	CDS	2802	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
ILNFNBCO_03324	CDS	1218	sucB	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
ILNFNBCO_03325	CDS	1167	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
ILNFNBCO_03326	CDS	870	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
ILNFNBCO_03327	CDS	906	gcvA_2			Glycine cleavage system transcriptional activator
ILNFNBCO_03328	CDS	603	btuR_2	2.5.1.17	COG2109	Corrinoid adenosyltransferase
ILNFNBCO_03329	CDS	1653	fumA_2	4.2.1.2	COG1838	Fumarate hydratase class I, aerobic
ILNFNBCO_03330	CDS	1281	dctA_2		COG1301	C4-dicarboxylate transport protein
ILNFNBCO_03331	CDS	318				hypothetical protein
ILNFNBCO_03332	CDS	1371				hypothetical protein
ILNFNBCO_03333	CDS	1242		4.3.1.2		Methylaspartate ammonia-lyase
ILNFNBCO_03334	CDS	1446	glmE	5.4.99.1		Glutamate mutase epsilon subunit
ILNFNBCO_03335	CDS	1389				hypothetical protein
ILNFNBCO_03336	CDS	450	glmS_2	5.4.99.1		Glutamate mutase sigma subunit
ILNFNBCO_03337	CDS	423				hypothetical protein
ILNFNBCO_03338	CDS	945				hypothetical protein
ILNFNBCO_03339	CDS	1569	cydA	7.1.1.7	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
ILNFNBCO_03340	CDS	1140	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
ILNFNBCO_03341	CDS	114	cydX	7.1.1.7	COG4890	Cytochrome bd-I ubiquinol oxidase subunit X
ILNFNBCO_03342	CDS	294				hypothetical protein
ILNFNBCO_03343	CDS	405	ybgC	3.1.2.-	COG0824	Acyl-CoA thioester hydrolase YbgC
ILNFNBCO_03344	CDS	693	tolQ		COG0811	Tol-Pal system protein TolQ
ILNFNBCO_03345	CDS	429	tolR		COG0848	Tol-Pal system protein TolR
ILNFNBCO_03346	CDS	1245	tolA		COG3064	Tol-Pal system protein TolA
ILNFNBCO_03347	CDS	1293	tolB		COG0823	Tol-Pal system protein TolB
ILNFNBCO_03348	CDS	522	pal_1		COG2885	Peptidoglycan-associated lipoprotein
ILNFNBCO_03349	CDS	792	cpoB		COG1729	Cell division coordinator CpoB
ILNFNBCO_03350	tRNA	76				tRNA-Lys(ttt)
ILNFNBCO_03351	tRNA	76				tRNA-Val(tac)
ILNFNBCO_03352	tRNA	76				tRNA-Lys(ttt)
ILNFNBCO_03353	tRNA	76				tRNA-Val(tac)
ILNFNBCO_03354	tRNA	76				tRNA-Lys(ttt)
ILNFNBCO_03355	misc_RNA	167				RtT
ILNFNBCO_03356	tRNA	76				tRNA-Lys(ttt)
ILNFNBCO_03357	CDS	1044	nadA	2.5.1.72	COG0379	Quinolinate synthase A
ILNFNBCO_03358	CDS	720	pnuC		COG3201	Nicotinamide riboside transporter PnuC
ILNFNBCO_03359	CDS	942	zitB		COG1230	Zinc transporter ZitB
ILNFNBCO_03360	CDS	381				hypothetical protein
ILNFNBCO_03361	CDS	1053	aroG	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
ILNFNBCO_03362	CDS	753	gpmA	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
ILNFNBCO_03363	CDS	1041	galM	5.1.3.3	COG2017	Aldose 1-epimerase
ILNFNBCO_03364	CDS	1149	galK	2.7.1.6	COG0153	Galactokinase
ILNFNBCO_03365	CDS	1047	galT	2.7.7.12	COG1085	Galactose-1-phosphate uridylyltransferase
ILNFNBCO_03366	CDS	1017	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
ILNFNBCO_03367	CDS	1473	modF		COG1119	ABC transporter ATP-binding protein ModF
ILNFNBCO_03368	CDS	789	modE		COG2005	DNA-binding transcriptional dual regulator ModE
ILNFNBCO_03369	CDS	150	acrZ			Multidrug efflux pump accessory protein AcrZ
ILNFNBCO_03370	CDS	774	modA		COG0725	Molybdate-binding protein ModA
ILNFNBCO_03371	CDS	690	modB		COG4149	Molybdenum transport system permease protein ModB
ILNFNBCO_03372	CDS	1059	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
ILNFNBCO_03373	CDS	819	ybhA	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YbhA
ILNFNBCO_03374	CDS	996	pgl	3.1.1.31	COG2706	6-phosphogluconolactonase
ILNFNBCO_03375	CDS	954	oxyR_1			Hydrogen peroxide-inducible genes activator
ILNFNBCO_03376	CDS	1053	ybhH	5.-.-.-	COG2828	Putative isomerase YbhH
ILNFNBCO_03377	CDS	1434	ybhI		COG0471	Inner membrane protein YbhI
ILNFNBCO_03378	CDS	2262	leuC_2	4.2.1.33		3-isopropylmalate dehydratase large subunit
ILNFNBCO_03379	CDS	1284	ybhC	3.1.2.-	COG4677	Putative acyl-CoA thioester hydrolase YbhC
ILNFNBCO_03380	CDS	1071	xerC_3			Tyrosine recombinase XerC
ILNFNBCO_03381	CDS	1284	ydfJ			Putative transporter YdfJ
ILNFNBCO_03382	CDS	1461	por_2	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
ILNFNBCO_03383	CDS	204	ydfZ			Putative selenoprotein YdfZ
ILNFNBCO_03384	CDS	687	rspR		COG1802	HTH-type transcriptional repressor RspR
ILNFNBCO_03385	CDS	747	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
ILNFNBCO_03386	CDS	2046	dcp	3.4.15.5	COG0339	Dipeptidyl carboxypeptidase
ILNFNBCO_03387	CDS	519	pncC_2	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
ILNFNBCO_03388	CDS	393	ygiW_2		COG3111	Protein YgiW
ILNFNBCO_03389	CDS	891	dgcZ	2.7.7.65	COG2199	Diguanylate cyclase DgcZ
ILNFNBCO_03390	misc_RNA	214				STnc560
ILNFNBCO_03391	CDS	96	mgtS			Small protein MgtS
ILNFNBCO_03392	CDS	972	cdhR_2		COG4977	HTH-type transcriptional regulator CdhR
ILNFNBCO_03393	CDS	396				hypothetical protein
ILNFNBCO_03394	CDS	1188	mdrP			Na(+), Li(+), K(+)/H(+) antiporter
ILNFNBCO_03395	CDS	900	eamA		COG0697	putative amino-acid metabolite efflux pump
ILNFNBCO_03396	CDS	219				hypothetical protein
ILNFNBCO_03397	CDS	384	marA			Multiple antibiotic resistance protein MarA
ILNFNBCO_03398	CDS	435	marR		COG1846	Multiple antibiotic resistance protein MarR
ILNFNBCO_03399	CDS	666				hypothetical protein
ILNFNBCO_03400	CDS	1191	sotB		COG2814	Sugar efflux transporter
ILNFNBCO_03401	CDS	1116				hypothetical protein
ILNFNBCO_03402	CDS	495	gltR		COG0583	HTH-type transcriptional regulator GltR
ILNFNBCO_03403	CDS	270	yofA		COG0583	HTH-type transcriptional regulator YofA
ILNFNBCO_03404	CDS	1389	sad	1.2.1.16	COG1012	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad
ILNFNBCO_03405	CDS	927	glsA2	3.5.1.2	COG2066	Glutaminase 2
ILNFNBCO_03406	CDS	360				hypothetical protein
ILNFNBCO_03407	CDS	1419				hypothetical protein
ILNFNBCO_03408	CDS	1452	uxaB	1.1.1.58	COG0246	Altronate oxidoreductase
ILNFNBCO_03409	CDS	915				hypothetical protein
ILNFNBCO_03410	CDS	759	tam	2.1.1.144	COG4106	Trans-aconitate 2-methyltransferase
ILNFNBCO_03411	CDS	291	lsrG	5.3.1.32	COG1359	(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase
ILNFNBCO_03412	CDS	876	lsrF	2.3.1.245	COG1830	3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase
ILNFNBCO_03413	CDS	1023	lsrB_1			Autoinducer 2-binding protein LsrB
ILNFNBCO_03414	CDS	993	lsrD_1			Autoinducer 2 import system permease protein LsrD
ILNFNBCO_03415	CDS	1029	lsrC		COG1172	Autoinducer 2 import system permease protein LsrC
ILNFNBCO_03416	CDS	1536	lsrA	3.6.3.-	COG1129	Autoinducer 2 import ATP-binding protein LsrA
ILNFNBCO_03417	CDS	954	lsrR		COG2390	Transcriptional regulator LsrR
ILNFNBCO_03418	CDS	1593	lsrK_2	2.7.1.189	COG1070	Autoinducer-2 kinase
ILNFNBCO_03419	CDS	4032				hypothetical protein
ILNFNBCO_03420	CDS	1401	icsA		COG3468	Outer membrane protein IcsA autotransporter
ILNFNBCO_03421	CDS	1023	hipA	2.7.11.1	COG3550	Serine/threonine-protein kinase toxin HipA
ILNFNBCO_03422	CDS	564	fimA_2			Type-1 fimbrial protein, A chain
ILNFNBCO_03423	CDS	711	focC			Chaperone protein FocC
ILNFNBCO_03424	CDS	2652	fimD_2		COG3188	Outer membrane usher protein FimD
ILNFNBCO_03425	CDS	531	fimF_2			Protein FimF
ILNFNBCO_03426	CDS	504	fimG_2			Protein FimG
ILNFNBCO_03427	CDS	915	fimH_2			Type 1 fimbrin D-mannose specific adhesin
ILNFNBCO_03428	CDS	2280	ydeP		COG0243	Protein YdeP
ILNFNBCO_03429	CDS	198	safA			Two-component-system connector protein SafA
ILNFNBCO_03430	CDS	762	ydeO_1		COG2207	HTH-type transcriptional regulator YdeO
ILNFNBCO_03431	CDS	1473				hypothetical protein
ILNFNBCO_03432	CDS	1158	chuR_1	1.1.99.-	COG0641	Anaerobic sulfatase-maturating enzyme
ILNFNBCO_03433	CDS	1659	yddA		COG4178	Inner membrane ABC transporter ATP-binding protein YddA
ILNFNBCO_03434	CDS	2373				hypothetical protein
ILNFNBCO_03435	CDS	2784				hypothetical protein
ILNFNBCO_03436	CDS	1401	gadB	4.1.1.15	COG0076	Glutamate decarboxylase beta
ILNFNBCO_03437	CDS	1536	gadC		COG0531	putative glutamate/gamma-aminobutyrate antiporter
ILNFNBCO_03438	CDS	1320				hypothetical protein
ILNFNBCO_03439	CDS	1383	dosC	2.7.7.65		Diguanylate cyclase DosC
ILNFNBCO_03440	CDS	1242	dosP_1	3.1.4.52	COG2199	Oxygen sensor protein DosP
ILNFNBCO_03441	CDS	1152	dosP_2	3.1.4.52	COG2199	Oxygen sensor protein DosP
ILNFNBCO_03442	CDS	582	ddpX	3.4.13.22	COG2173	D-alanyl-D-alanine dipeptidase
ILNFNBCO_03443	CDS	1551	ddpA		COG0747	putative D,D-dipeptide-binding periplasmic protein DdpA
ILNFNBCO_03444	CDS	1023	ddpB		COG0601	putative D,D-dipeptide transport system permease protein DdpB
ILNFNBCO_03445	CDS	897	ddpC		COG1173	putative D,D-dipeptide transport system permease protein DdpC
ILNFNBCO_03446	CDS	987	ddpD		COG0444	putative D,D-dipeptide transport ATP-binding protein DdpD
ILNFNBCO_03447	CDS	927	ddpF		COG1124	putative D,D-dipeptide transport ATP-binding protein DdpF
ILNFNBCO_03448	CDS	432	osmC	1.11.1.15	COG1764	Peroxiredoxin OsmC
ILNFNBCO_03449	CDS	216	bdm			Protein bdm
ILNFNBCO_03450	CDS	138	sra			Stationary-phase-induced ribosome-associated protein
ILNFNBCO_03451	CDS	1698	maeA	1.1.1.38	COG0281	NAD-dependent malic enzyme
ILNFNBCO_03452	CDS	1011	adhP	1.1.1.1	COG1064	Alcohol dehydrogenase, propanol-preferring
ILNFNBCO_03453	CDS	285	yddM		COG3093	putative HTH-type transcriptional regulator YddM
ILNFNBCO_03454	CDS	654	fdnI		COG2864	Formate dehydrogenase, nitrate-inducible, cytochrome b556(Fdn) subunit
